Occurred ,Success,Error_Probs
12/09/2016 13:25:39,1,0.285714285714
12/09/2016 13:25:39,1,0.428571428571
12/09/2016 13:25:39,2,0.428571428571
12/09/2016 13:25:39,1,0.571428571429
12/09/2016 13:25:39,1,0.714285714286
12/09/2016 13:25:39,2,0.714285714286
12/09/2016 13:25:39,1,0.714285714286
12/09/2016 13:25:39,2,0.571428571429
12/09/2016 13:25:39,2,0.428571428571
12/09/2016 13:25:39,2,0.428571428571
12/09/2016 13:25:39,1,0.428571428571
12/09/2016 13:25:39,1,0.428571428571
12/09/2016 13:25:39,2,0.428571428571
12/09/2016 13:25:39,1,0.428571428571
12/09/2016 13:25:39,1,0.571428571429
12/09/2016 13:25:39,2,0.571428571429
12/09/2016 13:25:39,2,0.571428571429
12/09/2016 13:25:39,1,0.571428571429
12/09/2016 13:25:39,1,0.571428571429
12/09/2016 13:25:39,1,0.714285714286
12/09/2016 13:25:39,1,0.714285714286
12/09/2016 13:25:39,1,0.714285714286
12/09/2016 13:25:39,1,0.857142857143
12/09/2016 13:25:39,1,1.0
12/09/2016 13:25:39,1,1.0
12/9/2016 13:25:39,0,0.857142857143
12/09/2016 13:33:17,2,0.714285714286
12/09/2016 13:34:10,2,0.571428571429
12/09/2016 13:35:03,2,0.428571428571
12/09/2016 13:35:56,2,0.285714285714
12/09/2016 13:36:49,2,0.142857142857
12/09/2016 13:37:42,1,0.142857142857
12/09/2016 13:38:35,1,0.285714285714
12/09/2016 13:39:28,2,0.285714285714
12/09/2016 13:40:21,1,0.428571428571
12/09/2016 13:41:14,1,0.571428571429
12/09/2016 13:42:07,1,0.714285714286
12/09/2016 13:43:00,1,0.857142857143
12/09/2016 13:43:53,1,0.857142857143
12/09/2016 13:44:46,1,0.857142857143
12/09/2016 13:45:39,1,1.0
12/09/2016 13:46:32,1,1.0
12/09/2016 13:47:25,1,1.0
12/09/2016 13:48:18,2,0.857142857143
12/09/2016 13:49:11,1,0.857142857143
12/09/2016 13:50:04,1,0.857142857143
12/9/2016 13:50:04,0,0.714285714286
12/09/2016 13:52:42,2,0.571428571429
12/09/2016 13:52:39,2,0.428571428571
12/09/2016 13:52:36,2,0.285714285714
12/09/2016 13:52:32,2,0.285714285714
12/09/2016 13:52:29,2,0.142857142857
12/09/2016 13:52:26,2,0.0
12/09/2016 13:52:23,2,0.0
12/09/2016 13:52:19,2,0.0
12/09/2016 13:52:16,2,0.0
12/09/2016 13:52:13,2,0.0
12/09/2016 13:52:09,2,0.0
12/09/2016 13:52:06,2,0.0
12/09/2016 13:52:03,2,0.0
12/09/2016 13:52:00,2,0.0
12/09/2016 13:51:56,2,0.0
12/09/2016 13:51:53,2,0.0
12/09/2016 13:51:50,1,0.142857142857
12/09/2016 13:51:46,1,0.285714285714
12/09/2016 13:51:43,1,0.428571428571
12/09/2016 13:51:40,2,0.428571428571
12/09/2016 13:51:37,2,0.428571428571
12/09/2016 13:51:33,1,0.571428571429
12/09/2016 13:51:30,1,0.714285714286
12/09/2016 13:51:27,2,0.571428571429
12/09/2016 13:51:23,1,0.571428571429
12/09/2016 13:51:20,2,0.428571428571
12/09/2016 13:51:17,1,0.571428571429
12/09/2016 13:51:14,2,0.571428571429
12/09/2016 13:51:10,1,0.571428571429
12/09/2016 13:51:07,1,0.571428571429
12/09/2016 13:51:04,1,0.714285714286
12/09/2016 13:51:00,1,0.714285714286
12/09/2016 13:50:57,1,0.857142857143
12/09/2016 13:50:54,1,0.857142857143
12/09/2016 13:50:51,1,1.0
12/09/2016 13:50:47,1,1.0
12/09/2016 13:50:44,1,1.0
12/09/2016 13:50:41,1,1.0
12/09/2016 13:50:37,2,0.857142857143
12/09/2016 13:50:34,1,0.857142857143
12/09/2016 13:50:31,1,0.857142857143
12/09/2016 13:50:28,2,0.714285714286
12/09/2016 13:50:24,1,0.714285714286
12/09/2016 13:50:21,2,0.571428571429
12/09/2016 13:50:18,1,0.571428571429
12/09/2016 13:50:14,1,0.714285714286
12/09/2016 13:50:11,1,0.714285714286
12/09/2016 13:50:08,1,0.714285714286
12/09/2016 13:50:05,1,0.857142857143
12/9/2016 13:50:05,0,0.714285714286
12/09/2016 13:52:40,2,0.714285714286
12/09/2016 13:52:34,2,0.571428571429
12/09/2016 13:52:28,2,0.428571428571
12/09/2016 13:52:22,1,0.428571428571
12/09/2016 13:52:17,2,0.285714285714
12/09/2016 13:52:11,1,0.285714285714
12/09/2016 13:52:05,2,0.285714285714
12/09/2016 13:51:59,1,0.428571428571
12/09/2016 13:51:54,2,0.428571428571
12/09/2016 13:51:48,1,0.571428571429
12/09/2016 13:51:42,2,0.428571428571
12/09/2016 13:51:36,1,0.571428571429
12/09/2016 13:51:31,1,0.571428571429
12/09/2016 13:51:25,2,0.571428571429
12/09/2016 13:51:19,1,0.571428571429
12/09/2016 13:51:13,1,0.714285714286
12/09/2016 13:51:08,1,0.714285714286
12/09/2016 13:51:02,1,0.857142857143
12/09/2016 13:50:56,2,0.714285714286
12/09/2016 13:50:50,1,0.714285714286
12/09/2016 13:50:45,2,0.714285714286
12/09/2016 13:50:39,1,0.714285714286
12/09/2016 13:50:33,1,0.714285714286
12/09/2016 13:50:27,1,0.714285714286
12/09/2016 13:50:22,1,0.714285714286
12/9/2016 13:50:22,0,0.714285714286
12/09/2016 13:50:26,2,0.571428571429
12/09/2016 13:50:27,1,0.714285714286
12/09/2016 13:50:27,2,0.571428571429
12/09/2016 13:50:28,2,0.428571428571
12/09/2016 13:50:28,2,0.285714285714
12/09/2016 13:50:29,2,0.142857142857
12/09/2016 13:50:29,2,0.142857142857
12/09/2016 13:50:30,2,0.142857142857
12/09/2016 13:50:30,2,0.0
12/09/2016 13:50:31,1,0.142857142857
12/09/2016 13:50:31,1,0.285714285714
12/09/2016 13:50:32,2,0.285714285714
12/09/2016 13:50:32,2,0.285714285714
12/09/2016 13:50:33,1,0.428571428571
12/09/2016 13:50:33,2,0.428571428571
12/09/2016 13:50:34,1,0.571428571429
12/09/2016 13:50:34,1,0.571428571429
12/09/2016 13:50:35,2,0.428571428571
12/09/2016 13:50:35,1,0.571428571429
12/09/2016 13:50:36,2,0.571428571429
12/09/2016 13:50:36,1,0.571428571429
12/09/2016 13:50:37,2,0.571428571429
12/09/2016 13:50:37,1,0.571428571429
12/09/2016 13:50:38,2,0.428571428571
12/09/2016 13:50:39,1,0.571428571429
12/09/2016 13:50:39,2,0.428571428571
12/09/2016 13:50:40,2,0.428571428571
12/09/2016 13:50:40,2,0.285714285714
12/09/2016 13:50:41,1,0.428571428571
12/09/2016 13:50:41,1,0.428571428571
12/09/2016 13:50:42,1,0.571428571429
12/09/2016 13:50:42,1,0.571428571429
12/09/2016 13:50:43,1,0.714285714286
12/09/2016 13:50:43,2,0.714285714286
12/09/2016 13:50:44,1,0.857142857143
12/09/2016 13:50:44,1,0.857142857143
12/09/2016 13:50:45,1,0.857142857143
12/09/2016 13:50:45,1,0.857142857143
12/09/2016 13:50:46,1,0.857142857143
12/09/2016 13:50:46,1,0.857142857143
12/09/2016 13:50:47,1,1.0
12/09/2016 13:50:47,1,1.0
12/09/2016 13:50:48,2,0.857142857143
12/09/2016 13:50:48,1,0.857142857143
12/09/2016 13:50:49,1,0.857142857143
12/09/2016 13:50:49,1,0.857142857143
12/09/2016 13:50:50,1,0.857142857143
12/09/2016 13:50:51,1,0.857142857143
12/9/2016 13:50:51,0,0.714285714286
12/09/2016 13:51:06,2,0.714285714286
12/09/2016 13:51:19,2,0.571428571429
12/09/2016 13:51:33,1,0.571428571429
12/09/2016 13:51:46,2,0.428571428571
12/09/2016 13:52:00,1,0.428571428571
12/09/2016 13:52:13,1,0.428571428571
12/09/2016 13:52:27,1,0.571428571429
12/09/2016 13:52:40,2,0.571428571429
12/09/2016 13:52:54,2,0.571428571429
12/09/2016 13:53:07,2,0.428571428571
12/09/2016 13:53:21,2,0.428571428571
12/09/2016 13:53:34,1,0.428571428571
12/09/2016 13:53:48,2,0.285714285714
12/09/2016 13:54:01,1,0.285714285714
12/09/2016 13:54:15,1,0.428571428571
12/09/2016 13:54:28,2,0.428571428571
12/09/2016 13:54:42,1,0.571428571429
12/09/2016 13:54:55,1,0.714285714286
12/09/2016 13:55:09,1,0.714285714286
12/09/2016 13:55:22,2,0.714285714286
12/09/2016 13:55:36,1,0.714285714286
12/09/2016 13:55:49,1,0.714285714286
12/09/2016 13:56:03,1,0.857142857143
12/09/2016 13:56:16,2,0.714285714286
12/09/2016 13:56:30,1,0.714285714286
12/9/2016 13:56:30,0,0.571428571429
12/09/2016 13:56:32,2,0.571428571429
12/09/2016 13:56:32,2,0.428571428571
12/09/2016 13:56:32,2,0.285714285714
12/09/2016 13:56:32,2,0.142857142857
12/09/2016 13:56:32,2,0.142857142857
12/09/2016 13:56:32,2,0.0
12/09/2016 13:56:32,2,0.0
12/09/2016 13:56:32,2,0.0
12/09/2016 13:56:32,2,0.0
12/09/2016 13:56:32,1,0.142857142857
12/09/2016 13:56:32,2,0.142857142857
12/09/2016 13:56:32,1,0.285714285714
12/09/2016 13:56:32,2,0.285714285714
12/09/2016 13:56:32,2,0.285714285714
12/09/2016 13:56:32,2,0.285714285714
12/09/2016 13:56:32,2,0.285714285714
12/09/2016 13:56:31,2,0.142857142857
12/09/2016 13:56:31,1,0.285714285714
12/09/2016 13:56:31,1,0.285714285714
12/09/2016 13:56:31,1,0.428571428571
12/09/2016 13:56:31,2,0.428571428571
12/09/2016 13:56:31,2,0.428571428571
12/09/2016 13:56:31,2,0.428571428571
12/09/2016 13:56:31,2,0.428571428571
12/09/2016 13:56:31,2,0.285714285714
12/09/2016 13:56:31,1,0.285714285714
12/09/2016 13:56:31,2,0.142857142857
12/09/2016 13:56:31,1,0.285714285714
12/09/2016 13:56:31,1,0.428571428571
12/09/2016 13:56:31,1,0.571428571429
12/09/2016 13:56:31,1,0.714285714286
12/09/2016 13:56:31,1,0.857142857143
12/09/2016 13:56:30,1,0.857142857143
12/09/2016 13:56:30,1,1.0
12/09/2016 13:56:30,2,0.857142857143
12/09/2016 13:56:30,1,0.857142857143
12/09/2016 13:56:30,1,0.857142857143
12/09/2016 13:56:30,2,0.714285714286
12/09/2016 13:56:30,1,0.714285714286
12/09/2016 13:56:30,1,0.714285714286
12/09/2016 13:56:30,1,0.714285714286
12/09/2016 13:56:30,1,0.857142857143
12/09/2016 13:56:30,1,0.857142857143
12/09/2016 13:56:30,1,0.857142857143
12/09/2016 13:56:30,1,1.0
12/09/2016 13:56:30,1,1.0
12/09/2016 13:56:30,1,1.0
12/09/2016 13:56:30,1,1.0
12/09/2016 13:56:30,1,1.0
12/9/2016 13:56:30,0,0.857142857143
12/09/2016 13:59:32,2,0.714285714286
12/09/2016 13:59:28,2,0.571428571429
12/09/2016 13:59:24,2,0.428571428571
12/09/2016 13:59:20,2,0.285714285714
12/09/2016 13:59:16,2,0.142857142857
12/09/2016 13:59:12,2,0.0
12/09/2016 13:59:08,2,0.0
12/09/2016 13:59:04,2,0.0
12/09/2016 13:59:00,2,0.0
12/09/2016 13:58:56,2,0.0
12/09/2016 13:58:52,2,0.0
12/09/2016 13:58:48,2,0.0
12/09/2016 13:58:44,2,0.0
12/09/2016 13:58:40,1,0.142857142857
12/09/2016 13:58:36,2,0.142857142857
12/09/2016 13:58:32,2,0.142857142857
12/09/2016 13:58:28,1,0.285714285714
12/09/2016 13:58:24,1,0.428571428571
12/09/2016 13:58:20,1,0.571428571429
12/09/2016 13:58:16,2,0.571428571429
12/09/2016 13:58:12,2,0.428571428571
12/09/2016 13:58:08,2,0.428571428571
12/09/2016 13:58:04,1,0.571428571429
12/09/2016 13:57:59,1,0.571428571429
12/09/2016 13:57:55,1,0.571428571429
12/09/2016 13:57:51,1,0.571428571429
12/09/2016 13:57:47,2,0.571428571429
12/09/2016 13:57:43,1,0.714285714286
12/09/2016 13:57:39,1,0.857142857143
12/09/2016 13:57:35,1,0.857142857143
12/09/2016 13:57:31,1,0.857142857143
12/09/2016 13:57:27,1,0.857142857143
12/09/2016 13:57:23,1,0.857142857143
12/09/2016 13:57:19,1,1.0
12/09/2016 13:57:15,1,1.0
12/09/2016 13:57:11,1,1.0
12/09/2016 13:57:07,1,1.0
12/09/2016 13:57:03,1,1.0
12/09/2016 13:56:59,1,1.0
12/09/2016 13:56:55,1,1.0
12/09/2016 13:56:51,1,1.0
12/09/2016 13:56:47,1,1.0
12/09/2016 13:56:43,1,1.0
12/09/2016 13:56:39,1,1.0
12/09/2016 13:56:35,1,1.0
12/09/2016 13:56:31,1,1.0
12/9/2016 13:56:31,0,0.857142857143
12/09/2016 13:59:33,2,0.714285714286
12/09/2016 13:59:29,2,0.571428571429
12/09/2016 13:59:25,2,0.428571428571
12/09/2016 13:59:21,2,0.285714285714
12/09/2016 13:59:17,2,0.142857142857
12/09/2016 13:59:13,2,0.0
12/09/2016 13:59:09,2,0.0
12/09/2016 13:59:05,2,0.0
12/09/2016 13:59:01,1,0.142857142857
12/09/2016 13:58:57,1,0.285714285714
12/09/2016 13:58:53,2,0.285714285714
12/09/2016 13:58:49,1,0.428571428571
12/09/2016 13:58:45,1,0.571428571429
12/09/2016 13:58:41,2,0.571428571429
12/09/2016 13:58:37,2,0.571428571429
12/09/2016 13:58:33,2,0.428571428571
12/09/2016 13:58:29,2,0.285714285714
12/09/2016 13:58:25,1,0.428571428571
12/09/2016 13:58:21,1,0.428571428571
12/09/2016 13:58:17,2,0.285714285714
12/09/2016 13:58:13,2,0.285714285714
12/09/2016 13:58:09,2,0.285714285714
12/09/2016 13:58:05,2,0.285714285714
12/09/2016 13:58:02,2,0.285714285714
12/09/2016 13:57:58,1,0.285714285714
12/09/2016 13:57:54,1,0.285714285714
12/09/2016 13:57:50,1,0.428571428571
12/09/2016 13:57:46,2,0.428571428571
12/09/2016 13:57:42,1,0.571428571429
12/09/2016 13:57:38,1,0.714285714286
12/09/2016 13:57:34,2,0.714285714286
12/09/2016 13:57:30,1,0.714285714286
12/09/2016 13:57:26,2,0.571428571429
12/09/2016 13:57:22,1,0.571428571429
12/09/2016 13:57:18,2,0.571428571429
12/09/2016 13:57:14,1,0.571428571429
12/09/2016 13:57:10,1,0.571428571429
12/09/2016 13:57:06,2,0.571428571429
12/09/2016 13:57:02,1,0.571428571429
12/09/2016 13:56:58,1,0.714285714286
12/09/2016 13:56:54,1,0.714285714286
12/09/2016 13:56:50,1,0.857142857143
12/09/2016 13:56:46,1,0.857142857143
12/09/2016 13:56:42,2,0.714285714286
12/09/2016 13:56:38,1,0.857142857143
12/09/2016 13:56:34,1,0.857142857143
12/09/2016 13:56:31,1,0.857142857143
12/9/2016 13:56:31,0,0.714285714286
12/09/2016 13:59:43,2,0.571428571429
12/09/2016 13:59:38,2,0.428571428571
12/09/2016 13:59:34,2,0.428571428571
12/09/2016 13:59:29,2,0.285714285714
12/09/2016 13:59:25,2,0.142857142857
12/09/2016 13:59:20,2,0.0
12/09/2016 13:59:15,1,0.142857142857
12/09/2016 13:59:11,1,0.285714285714
12/09/2016 13:59:06,2,0.285714285714
12/09/2016 13:59:02,2,0.285714285714
12/09/2016 13:58:57,2,0.285714285714
12/09/2016 13:58:53,2,0.285714285714
12/09/2016 13:58:48,1,0.428571428571
12/09/2016 13:58:43,1,0.428571428571
12/09/2016 13:58:39,2,0.285714285714
12/09/2016 13:58:34,2,0.285714285714
12/09/2016 13:58:30,2,0.285714285714
12/09/2016 13:58:25,1,0.428571428571
12/09/2016 13:58:20,1,0.571428571429
12/09/2016 13:58:16,2,0.428571428571
12/09/2016 13:58:11,1,0.428571428571
12/09/2016 13:58:07,1,0.571428571429
12/09/2016 13:58:02,2,0.571428571429
12/09/2016 13:57:58,1,0.714285714286
12/09/2016 13:57:53,1,0.714285714286
12/09/2016 13:57:48,1,0.714285714286
12/09/2016 13:57:44,2,0.714285714286
12/09/2016 13:57:39,1,0.714285714286
12/09/2016 13:57:35,1,0.714285714286
12/09/2016 13:57:30,1,0.857142857143
12/09/2016 13:57:25,2,0.714285714286
12/09/2016 13:57:21,1,0.714285714286
12/09/2016 13:57:16,1,0.714285714286
12/09/2016 13:57:12,1,0.857142857143
12/09/2016 13:57:07,1,0.857142857143
12/09/2016 13:57:03,2,0.714285714286
12/09/2016 13:56:58,1,0.714285714286
12/09/2016 13:56:53,1,0.857142857143
12/09/2016 13:56:49,1,0.857142857143
12/09/2016 13:56:44,1,0.857142857143
12/09/2016 13:56:40,1,0.857142857143
12/09/2016 13:56:35,1,0.857142857143
12/09/2016 13:56:31,1,1.0
12/9/2016 13:56:31,0,0.857142857143
12/09/2016 13:59:40,2,0.714285714286
12/09/2016 13:59:33,2,0.571428571429
12/09/2016 13:59:25,2,0.428571428571
12/09/2016 13:59:18,2,0.285714285714
12/09/2016 13:59:10,2,0.142857142857
12/09/2016 13:59:03,2,0.0
12/09/2016 13:58:55,2,0.0
12/09/2016 13:58:48,1,0.142857142857
12/09/2016 13:58:40,1,0.285714285714
12/09/2016 13:58:33,1,0.428571428571
12/09/2016 13:58:25,2,0.428571428571
12/09/2016 13:58:18,2,0.428571428571
12/09/2016 13:58:10,1,0.571428571429
12/09/2016 13:58:03,2,0.571428571429
12/09/2016 13:57:55,1,0.571428571429
12/09/2016 13:57:48,2,0.428571428571
12/09/2016 13:57:40,1,0.428571428571
12/09/2016 13:57:33,1,0.571428571429
12/09/2016 13:57:25,1,0.714285714286
12/09/2016 13:57:18,1,0.714285714286
12/09/2016 13:57:10,1,0.857142857143
12/09/2016 13:57:03,1,0.857142857143
12/09/2016 13:56:55,1,1.0
12/09/2016 13:56:48,1,1.0
12/09/2016 13:56:40,1,1.0
12/09/2016 13:56:33,1,1.0
12/9/2016 13:56:33,0,0.857142857143
12/09/2016 13:59:34,2,0.714285714286
12/09/2016 13:59:30,2,0.571428571429
12/09/2016 13:59:26,2,0.428571428571
12/09/2016 13:59:22,2,0.285714285714
12/09/2016 13:59:18,2,0.142857142857
12/09/2016 13:59:14,2,0.0
12/09/2016 13:59:10,2,0.0
12/09/2016 13:59:06,2,0.0
12/09/2016 13:59:02,1,0.142857142857
12/09/2016 13:58:58,1,0.285714285714
12/09/2016 13:58:54,2,0.285714285714
12/09/2016 13:58:50,2,0.285714285714
12/09/2016 13:58:46,2,0.285714285714
12/09/2016 13:58:42,2,0.285714285714
12/09/2016 13:58:38,2,0.285714285714
12/09/2016 13:58:35,1,0.285714285714
12/09/2016 13:58:31,1,0.285714285714
12/09/2016 13:58:27,2,0.285714285714
12/09/2016 13:58:23,2,0.285714285714
12/09/2016 13:58:19,2,0.285714285714
12/09/2016 13:58:15,2,0.285714285714
12/09/2016 13:58:11,2,0.285714285714
12/09/2016 13:58:07,1,0.285714285714
12/09/2016 13:58:03,1,0.285714285714
12/09/2016 13:57:59,1,0.428571428571
12/09/2016 13:57:55,1,0.571428571429
12/09/2016 13:57:51,1,0.714285714286
12/09/2016 13:57:47,1,0.857142857143
12/09/2016 13:57:43,2,0.857142857143
12/09/2016 13:57:39,2,0.714285714286
12/09/2016 13:57:35,1,0.714285714286
12/09/2016 13:57:32,1,0.714285714286
12/09/2016 13:57:28,2,0.571428571429
12/09/2016 13:57:24,2,0.428571428571
12/09/2016 13:57:20,1,0.428571428571
12/09/2016 13:57:16,1,0.571428571429
12/09/2016 13:57:12,1,0.714285714286
12/09/2016 13:57:08,1,0.714285714286
12/09/2016 13:57:04,1,0.714285714286
12/09/2016 13:57:00,2,0.714285714286
12/09/2016 13:56:56,1,0.857142857143
12/09/2016 13:56:52,1,0.857142857143
12/09/2016 13:56:48,1,0.857142857143
12/09/2016 13:56:44,1,0.857142857143
12/09/2016 13:56:40,1,0.857142857143
12/09/2016 13:56:36,1,0.857142857143
12/09/2016 13:56:33,1,1.0
12/9/2016 13:56:33,0,0.857142857143
12/09/2016 13:59:48,2,0.714285714286
12/09/2016 13:59:49,2,0.571428571429
12/09/2016 13:59:50,2,0.428571428571
12/09/2016 13:59:51,2,0.285714285714
12/09/2016 13:59:51,2,0.142857142857
12/09/2016 13:59:52,2,0.0
12/09/2016 13:59:53,2,0.0
12/09/2016 13:59:54,1,0.142857142857
12/09/2016 13:59:54,1,0.285714285714
12/09/2016 13:59:55,2,0.285714285714
12/09/2016 13:59:56,1,0.428571428571
12/09/2016 13:59:57,1,0.571428571429
12/09/2016 13:59:57,1,0.714285714286
12/09/2016 13:59:58,1,0.857142857143
12/09/2016 13:59:59,2,0.714285714286
12/09/2016 14:00:00,1,0.714285714286
12/09/2016 14:00:00,1,0.857142857143
12/09/2016 14:00:01,1,0.857142857143
12/09/2016 14:00:02,1,0.857142857143
12/09/2016 14:00:03,1,0.857142857143
12/09/2016 14:00:04,1,0.857142857143
12/9/2016 14:00:04,0,0.857142857143
12/09/2016 14:00:05,2,0.714285714286
12/09/2016 14:00:05,2,0.571428571429
12/09/2016 14:00:05,2,0.428571428571
12/09/2016 14:00:05,2,0.285714285714
12/09/2016 14:00:05,2,0.142857142857
12/09/2016 14:00:05,2,0.0
12/09/2016 14:00:05,2,0.0
12/09/2016 14:00:05,2,0.0
12/09/2016 14:00:05,2,0.0
12/09/2016 14:00:05,2,0.0
12/09/2016 14:00:05,2,0.0
12/09/2016 14:00:05,2,0.0
12/09/2016 14:00:05,1,0.142857142857
12/09/2016 14:00:05,2,0.142857142857
12/09/2016 14:00:05,1,0.285714285714
12/09/2016 14:00:05,2,0.285714285714
12/09/2016 14:00:05,2,0.285714285714
12/09/2016 14:00:05,1,0.428571428571
12/09/2016 14:00:05,2,0.428571428571
12/09/2016 14:00:05,2,0.285714285714
12/09/2016 14:00:05,2,0.285714285714
12/09/2016 14:00:05,1,0.285714285714
12/09/2016 14:00:04,2,0.285714285714
12/09/2016 14:00:04,2,0.285714285714
12/09/2016 14:00:04,2,0.142857142857
12/09/2016 14:00:04,2,0.142857142857
12/09/2016 14:00:04,2,0.142857142857
12/09/2016 14:00:04,1,0.285714285714
12/09/2016 14:00:04,1,0.285714285714
12/09/2016 14:00:04,1,0.428571428571
12/09/2016 14:00:04,1,0.571428571429
12/09/2016 14:00:04,1,0.714285714286
12/09/2016 14:00:04,1,0.857142857143
12/09/2016 14:00:04,1,1.0
12/09/2016 14:00:04,1,1.0
12/09/2016 14:00:04,1,1.0
12/09/2016 14:00:04,1,1.0
12/09/2016 14:00:04,2,0.857142857143
12/09/2016 14:00:04,1,0.857142857143
12/09/2016 14:00:04,1,0.857142857143
12/09/2016 14:00:04,1,0.857142857143
12/09/2016 14:00:04,1,0.857142857143
12/09/2016 14:00:04,1,0.857142857143
12/09/2016 14:00:04,1,0.857142857143
12/9/2016 14:00:04,0,0.857142857143
12/09/2016 14:04:52,2,0.714285714286
12/09/2016 14:04:40,2,0.571428571429
12/09/2016 14:04:28,2,0.428571428571
12/09/2016 14:04:16,1,0.428571428571
12/09/2016 14:04:04,1,0.428571428571
12/09/2016 14:03:52,1,0.428571428571
12/09/2016 14:03:40,2,0.428571428571
12/09/2016 14:03:28,2,0.428571428571
12/09/2016 14:03:16,2,0.428571428571
12/09/2016 14:03:04,2,0.428571428571
12/09/2016 14:02:52,2,0.285714285714
12/09/2016 14:02:40,2,0.142857142857
12/09/2016 14:02:28,1,0.142857142857
12/09/2016 14:02:16,1,0.285714285714
12/09/2016 14:02:04,1,0.428571428571
12/09/2016 14:01:52,2,0.428571428571
12/09/2016 14:01:40,2,0.428571428571
12/09/2016 14:01:28,1,0.571428571429
12/09/2016 14:01:16,1,0.714285714286
12/09/2016 14:01:04,2,0.571428571429
12/09/2016 14:00:52,1,0.571428571429
12/09/2016 14:00:40,2,0.428571428571
12/09/2016 14:00:28,1,0.571428571429
12/09/2016 14:00:16,1,0.714285714286
12/09/2016 14:00:04,1,0.714285714286
12/9/2016 14:00:04,0,0.571428571429
12/09/2016 14:05:04,2,0.571428571429
12/09/2016 14:05:04,2,0.428571428571
12/09/2016 14:05:04,2,0.428571428571
12/09/2016 14:05:04,2,0.285714285714
12/09/2016 14:05:05,2,0.142857142857
12/09/2016 14:05:05,2,0.0
12/09/2016 14:05:05,2,0.0
12/09/2016 14:05:05,2,0.0
12/09/2016 14:05:05,2,0.0
12/09/2016 14:05:06,2,0.0
12/09/2016 14:05:06,2,0.0
12/09/2016 14:05:06,1,0.142857142857
12/09/2016 14:05:06,2,0.142857142857
12/09/2016 14:05:06,2,0.142857142857
12/09/2016 14:05:07,2,0.142857142857
12/09/2016 14:05:07,1,0.285714285714
12/09/2016 14:05:07,2,0.285714285714
12/09/2016 14:05:07,2,0.285714285714
12/09/2016 14:05:07,1,0.285714285714
12/09/2016 14:05:08,2,0.285714285714
12/09/2016 14:05:08,2,0.285714285714
12/09/2016 14:05:08,1,0.428571428571
12/09/2016 14:05:08,2,0.285714285714
12/09/2016 14:05:08,1,0.428571428571
12/09/2016 14:05:09,1,0.571428571429
12/09/2016 14:05:09,2,0.428571428571
12/09/2016 14:05:09,1,0.571428571429
12/09/2016 14:05:09,1,0.714285714286
12/09/2016 14:05:09,1,0.714285714286
12/09/2016 14:05:10,2,0.714285714286
12/09/2016 14:05:10,1,0.714285714286
12/09/2016 14:05:10,1,0.714285714286
12/09/2016 14:05:10,1,0.857142857143
12/09/2016 14:05:10,2,0.714285714286
12/09/2016 14:05:11,1,0.714285714286
12/09/2016 14:05:11,1,0.714285714286
12/09/2016 14:05:11,1,0.857142857143
12/09/2016 14:05:11,1,0.857142857143
12/09/2016 14:05:11,1,0.857142857143
12/09/2016 14:05:12,2,0.714285714286
12/09/2016 14:05:12,1,0.857142857143
12/09/2016 14:05:12,1,0.857142857143
12/09/2016 14:05:12,1,0.857142857143
12/09/2016 14:05:12,1,0.857142857143
12/09/2016 14:05:13,1,0.857142857143
12/09/2016 14:05:13,1,0.857142857143
12/09/2016 14:05:13,1,1.0
12/09/2016 14:05:13,1,1.0
12/09/2016 14:05:14,1,1.0
12/9/2016 14:05:14,0,0.857142857143
12/09/2016 14:05:15,2,0.714285714286
12/09/2016 14:05:15,2,0.571428571429
12/09/2016 14:05:15,2,0.428571428571
12/09/2016 14:05:15,2,0.285714285714
12/09/2016 14:05:15,2,0.142857142857
12/09/2016 14:05:15,2,0.0
12/09/2016 14:05:15,1,0.142857142857
12/09/2016 14:05:15,2,0.142857142857
12/09/2016 14:05:15,1,0.285714285714
12/09/2016 14:05:15,1,0.428571428571
12/09/2016 14:05:15,2,0.428571428571
12/09/2016 14:05:15,2,0.428571428571
12/09/2016 14:05:14,1,0.571428571429
12/09/2016 14:05:14,1,0.571428571429
12/09/2016 14:05:14,1,0.714285714286
12/09/2016 14:05:14,1,0.714285714286
12/09/2016 14:05:14,1,0.714285714286
12/09/2016 14:05:14,1,0.857142857143
12/09/2016 14:05:14,1,1.0
12/09/2016 14:05:14,1,1.0
12/09/2016 14:05:14,1,1.0
12/09/2016 14:05:14,1,1.0
12/09/2016 14:05:14,1,1.0
12/09/2016 14:05:14,1,1.0
12/9/2016 14:05:14,0,0.857142857143
12/09/2016 14:11:36,2,0.714285714286
12/09/2016 14:11:24,2,0.571428571429
12/09/2016 14:11:11,1,0.571428571429
12/09/2016 14:10:59,2,0.428571428571
12/09/2016 14:10:47,2,0.285714285714
12/09/2016 14:10:34,2,0.142857142857
12/09/2016 14:10:22,1,0.285714285714
12/09/2016 14:10:10,2,0.285714285714
12/09/2016 14:09:57,2,0.285714285714
12/09/2016 14:09:45,1,0.285714285714
12/09/2016 14:09:33,2,0.285714285714
12/09/2016 14:09:20,1,0.428571428571
12/09/2016 14:09:08,2,0.428571428571
12/09/2016 14:08:56,2,0.285714285714
12/09/2016 14:08:43,1,0.428571428571
12/09/2016 14:08:31,2,0.428571428571
12/09/2016 14:08:19,1,0.428571428571
12/09/2016 14:08:06,1,0.571428571429
12/09/2016 14:07:54,1,0.571428571429
