"Occurred ","Stud-ID","Fault #","Fault Trigger","Fixed","Duration","Reason","Description","Extended description","Operation Mode","Success"
"12/09/2016 14:11:58","NA","NA","NA","NA","NA","NA","NA","NA","NA","1"
"12/09/2016 14:11:58","NA","NA","NA","NA","NA","NA","NA","NA","NA","2"
"12/09/2016 14:11:58","NA","NA","NA","NA","NA","NA","NA","NA","NA","1"
"12/09/2016 14:11:58","NA","NA","NA","NA","NA","NA","NA","NA","NA","2"
"12/09/2016 14:11:58","NA","NA","NA","NA","NA","NA","NA","NA","NA","2"
"12/09/2016 14:11:58","NA","NA","NA","NA","NA","NA","NA","NA","NA","1"
"12/09/2016 14:11:58","NA","NA","NA","NA","NA","NA","NA","NA","NA","1"
"12/09/2016 14:11:58","NA","NA","NA","NA","NA","NA","NA","NA","NA","2"
"12/09/2016 14:11:58","NA","NA","NA","NA","NA","NA","NA","NA","NA","2"
"12/09/2016 14:11:58","NA","NA","NA","NA","NA","NA","NA","NA","NA","1"
"12/09/2016 14:11:58","NA","NA","NA","NA","NA","NA","NA","NA","NA","1"
"12/09/2016 14:11:58","NA","NA","NA","NA","NA","NA","NA","NA","NA","2"
"12/09/2016 14:11:58","NA","NA","NA","NA","NA","NA","NA","NA","NA","1"
"12/09/2016 14:11:58","NA","NA","NA","NA","NA","NA","NA","NA","NA","2"
"12/09/2016 14:11:58","NA","NA","NA","NA","NA","NA","NA","NA","NA","1"
"12/09/2016 14:11:58","NA","NA","NA","NA","NA","NA","NA","NA","NA","2"
"12/09/2016 14:11:58","NA","NA","NA","NA","NA","NA","NA","NA","NA","2"
"12/09/2016 14:11:58","NA","NA","NA","NA","NA","NA","NA","NA","NA","1"
"12/09/2016 14:11:58","NA","NA","NA","NA","NA","NA","NA","NA","NA","1"
"12/09/2016 14:11:58","NA","NA","NA","NA","NA","NA","NA","NA","NA","2"
"12/09/2016 14:11:58","NA","NA","NA","NA","NA","NA","NA","NA","NA","1"
"12/09/2016 14:11:58","NA","NA","NA","NA","NA","NA","NA","NA","NA","2"
"12/09/2016 14:11:58","NA","NA","NA","NA","NA","NA","NA","NA","NA","2"
"12/09/2016 14:11:58","NA","NA","NA","NA","NA","NA","NA","NA","NA","2"
"12/09/2016 14:11:58","NA","NA","NA","NA","NA","NA","NA","NA","NA","2"
"12/09/2016 14:11:58","NA","NA","NA","NA","NA","NA","NA","NA","NA","2"
"12/09/2016 14:11:58","NA","NA","NA","NA","NA","NA","NA","NA","NA","2"
"12/09/2016 14:11:58","NA","NA","NA","NA","NA","NA","NA","NA","NA","2"
"12/09/2016 14:11:58","NA","NA","NA","NA","NA","NA","NA","NA","NA","2"
"12/09/2016 14:11:58","NA","NA","NA","NA","NA","NA","NA","NA","NA","2"
"12/09/2016 14:11:58","NA","NA","NA","NA","NA","NA","NA","NA","NA","2"
"12/09/2016 14:11:58","NA","NA","NA","NA","NA","NA","NA","NA","NA","1"
"12/09/2016 14:11:58","NA","NA","NA","NA","NA","NA","NA","NA","NA","2"
"12/09/2016 14:11:58","NA","NA","NA","NA","NA","NA","NA","NA","NA","2"
"12/09/2016 14:11:58","NA","NA","NA","NA","NA","NA","NA","NA","NA","2"
"12/9/2016 14:11:58","2-001","21050","Process Management","12/9/2016 14:14:53","00:02:55","Restart","DCPU-PM: Weld head move start signal invalid during current operation state","A weld head move start signal has been set with the weld unit being in an operation state that does not allow processing of start signals.","Not ready","0"
"12/09/2016 14:14:46","NA","NA","NA","NA","NA","NA","NA","NA","NA","1"
"12/09/2016 14:14:40","NA","NA","NA","NA","NA","NA","NA","NA","NA","1"
"12/09/2016 14:14:34","NA","NA","NA","NA","NA","NA","NA","NA","NA","1"
"12/09/2016 14:14:28","NA","NA","NA","NA","NA","NA","NA","NA","NA","1"
"12/09/2016 14:14:22","NA","NA","NA","NA","NA","NA","NA","NA","NA","1"
"12/09/2016 14:14:16","NA","NA","NA","NA","NA","NA","NA","NA","NA","1"
"12/09/2016 14:14:10","NA","NA","NA","NA","NA","NA","NA","NA","NA","1"
"12/09/2016 14:14:04","NA","NA","NA","NA","NA","NA","NA","NA","NA","1"
"12/09/2016 14:13:58","NA","NA","NA","NA","NA","NA","NA","NA","NA","2"
"12/09/2016 14:13:52","NA","NA","NA","NA","NA","NA","NA","NA","NA","1"
"12/09/2016 14:13:46","NA","NA","NA","NA","NA","NA","NA","NA","NA","1"
"12/09/2016 14:13:40","NA","NA","NA","NA","NA","NA","NA","NA","NA","1"
"12/09/2016 14:13:34","NA","NA","NA","NA","NA","NA","NA","NA","NA","2"
"12/09/2016 14:13:28","NA","NA","NA","NA","NA","NA","NA","NA","NA","1"
"12/09/2016 14:13:22","NA","NA","NA","NA","NA","NA","NA","NA","NA","2"
"12/09/2016 14:13:16","NA","NA","NA","NA","NA","NA","NA","NA","NA","1"
"12/09/2016 14:13:10","NA","NA","NA","NA","NA","NA","NA","NA","NA","2"
"12/09/2016 14:13:04","NA","NA","NA","NA","NA","NA","NA","NA","NA","2"
"12/09/2016 14:12:58","NA","NA","NA","NA","NA","NA","NA","NA","NA","2"
"12/09/2016 14:12:52","NA","NA","NA","NA","NA","NA","NA","NA","NA","2"
"12/09/2016 14:12:46","NA","NA","NA","NA","NA","NA","NA","NA","NA","2"
"12/09/2016 14:12:40","NA","NA","NA","NA","NA","NA","NA","NA","NA","2"
"12/09/2016 14:12:34","NA","NA","NA","NA","NA","NA","NA","NA","NA","2"
"12/09/2016 14:12:28","NA","NA","NA","NA","NA","NA","NA","NA","NA","2"
"12/09/2016 14:12:22","NA","NA","NA","NA","NA","NA","NA","NA","NA","1"
"12/09/2016 14:12:16","NA","NA","NA","NA","NA","NA","NA","NA","NA","2"
"12/09/2016 14:12:10","NA","NA","NA","NA","NA","NA","NA","NA","NA","2"
"12/09/2016 14:12:04","NA","NA","NA","NA","NA","NA","NA","NA","NA","2"
"12/09/2016 14:11:58","NA","NA","NA","NA","NA","NA","NA","NA","NA","2"
"12/9/2016 14:11:58","2-001","21065","Process Management","12/9/2016 14:14:53","00:02:55","Restart","DCPU-PM: Feed start signal invalid during current operation state","A feed start signal has been set with the weld unit being in an operation state that does not allow processing of start signals.","Not ready","0"
"12/09/2016 14:14:47","NA","NA","NA","NA","NA","NA","NA","NA","NA","1"
"12/09/2016 14:14:41","NA","NA","NA","NA","NA","NA","NA","NA","NA","1"
"12/09/2016 14:14:35","NA","NA","NA","NA","NA","NA","NA","NA","NA","1"
"12/09/2016 14:14:29","NA","NA","NA","NA","NA","NA","NA","NA","NA","1"
"12/09/2016 14:14:24","NA","NA","NA","NA","NA","NA","NA","NA","NA","1"
"12/09/2016 14:14:18","NA","NA","NA","NA","NA","NA","NA","NA","NA","1"
"12/09/2016 14:14:12","NA","NA","NA","NA","NA","NA","NA","NA","NA","1"
"12/09/2016 14:14:06","NA","NA","NA","NA","NA","NA","NA","NA","NA","1"
"12/09/2016 14:14:00","NA","NA","NA","NA","NA","NA","NA","NA","NA","2"
"12/09/2016 14:13:55","NA","NA","NA","NA","NA","NA","NA","NA","NA","1"
"12/09/2016 14:13:49","NA","NA","NA","NA","NA","NA","NA","NA","NA","1"
"12/09/2016 14:13:43","NA","NA","NA","NA","NA","NA","NA","NA","NA","1"
"12/09/2016 14:13:37","NA","NA","NA","NA","NA","NA","NA","NA","NA","1"
"12/09/2016 14:13:31","NA","NA","NA","NA","NA","NA","NA","NA","NA","2"
"12/09/2016 14:13:26","NA","NA","NA","NA","NA","NA","NA","NA","NA","2"
"12/09/2016 14:13:20","NA","NA","NA","NA","NA","NA","NA","NA","NA","1"
"12/09/2016 14:13:14","NA","NA","NA","NA","NA","NA","NA","NA","NA","1"
"12/09/2016 14:13:08","NA","NA","NA","NA","NA","NA","NA","NA","NA","2"
"12/09/2016 14:13:02","NA","NA","NA","NA","NA","NA","NA","NA","NA","1"
"12/09/2016 14:12:57","NA","NA","NA","NA","NA","NA","NA","NA","NA","2"
"12/09/2016 14:12:51","NA","NA","NA","NA","NA","NA","NA","NA","NA","2"
"12/09/2016 14:12:45","NA","NA","NA","NA","NA","NA","NA","NA","NA","2"
"12/09/2016 14:12:39","NA","NA","NA","NA","NA","NA","NA","NA","NA","2"
"12/09/2016 14:12:33","NA","NA","NA","NA","NA","NA","NA","NA","NA","2"
"12/09/2016 14:12:28","NA","NA","NA","NA","NA","NA","NA","NA","NA","2"
"12/09/2016 14:12:22","NA","NA","NA","NA","NA","NA","NA","NA","NA","2"
"12/09/2016 14:12:16","NA","NA","NA","NA","NA","NA","NA","NA","NA","2"
"12/09/2016 14:12:10","NA","NA","NA","NA","NA","NA","NA","NA","NA","1"
"12/09/2016 14:12:04","NA","NA","NA","NA","NA","NA","NA","NA","NA","2"
"12/09/2016 14:11:59","NA","NA","NA","NA","NA","NA","NA","NA","NA","2"
"12/9/2016 14:11:59","2-001","21066","Process Management","12/9/2016 14:14:53","00:02:54","Restart","DCPU-PM: Self-resetting fault during weld process","A self-resetting fault has occured during a weld process. This fault ensures that the according weld process ends with an fault. The causal fault can be found in the fault history.","Automatic mode","0"
"12/09/2016 14:15:16","NA","NA","NA","NA","NA","NA","NA","NA","NA","1"
"12/09/2016 14:15:40","NA","NA","NA","NA","NA","NA","NA","NA","NA","1"
"12/09/2016 14:16:04","NA","NA","NA","NA","NA","NA","NA","NA","NA","1"
"12/09/2016 14:16:28","NA","NA","NA","NA","NA","NA","NA","NA","NA","1"
"12/09/2016 14:16:52","NA","NA","NA","NA","NA","NA","NA","NA","NA","1"
"12/09/2016 14:17:16","NA","NA","NA","NA","NA","NA","NA","NA","NA","1"
"12/09/2016 14:17:39","NA","NA","NA","NA","NA","NA","NA","NA","NA","1"
"12/09/2016 14:18:03","NA","NA","NA","NA","NA","NA","NA","NA","NA","1"
"12/09/2016 14:18:27","NA","NA","NA","NA","NA","NA","NA","NA","NA","1"
"12/09/2016 14:18:51","NA","NA","NA","NA","NA","NA","NA","NA","NA","1"
"12/09/2016 14:19:15","NA","NA","NA","NA","NA","NA","NA","NA","NA","1"
"12/09/2016 14:19:39","NA","NA","NA","NA","NA","NA","NA","NA","NA","2"
"12/09/2016 14:20:02","NA","NA","NA","NA","NA","NA","NA","NA","NA","2"
"12/09/2016 14:20:26","NA","NA","NA","NA","NA","NA","NA","NA","NA","1"
"12/09/2016 14:20:50","NA","NA","NA","NA","NA","NA","NA","NA","NA","2"
"12/09/2016 14:21:14","NA","NA","NA","NA","NA","NA","NA","NA","NA","2"
"12/09/2016 14:21:38","NA","NA","NA","NA","NA","NA","NA","NA","NA","1"
"12/09/2016 14:22:02","NA","NA","NA","NA","NA","NA","NA","NA","NA","2"
"12/09/2016 14:22:25","NA","NA","NA","NA","NA","NA","NA","NA","NA","1"
"12/09/2016 14:22:49","NA","NA","NA","NA","NA","NA","NA","NA","NA","2"
"12/09/2016 14:23:13","NA","NA","NA","NA","NA","NA","NA","NA","NA","2"
"12/09/2016 14:23:37","NA","NA","NA","NA","NA","NA","NA","NA","NA","2"
"12/09/2016 14:24:01","NA","NA","NA","NA","NA","NA","NA","NA","NA","1"
"12/09/2016 14:24:25","NA","NA","NA","NA","NA","NA","NA","NA","NA","1"
"12/09/2016 14:24:48","NA","NA","NA","NA","NA","NA","NA","NA","NA","2"
"12/09/2016 14:25:12","NA","NA","NA","NA","NA","NA","NA","NA","NA","2"
"12/09/2016 14:25:36","NA","NA","NA","NA","NA","NA","NA","NA","NA","2"
"12/09/2016 14:26:00","NA","NA","NA","NA","NA","NA","NA","NA","NA","2"
"12/09/2016 14:26:24","NA","NA","NA","NA","NA","NA","NA","NA","NA","2"
"12/09/2016 14:26:48","NA","NA","NA","NA","NA","NA","NA","NA","NA","2"
"12/09/2016 14:27:12","NA","NA","NA","NA","NA","NA","NA","NA","NA","2"
"12/9/2016 14:27:12","","20112","Process Management","12/9/2016 14:27:14","00:00:02","Self resetted","CPM: Pressure monitor protective gas","The CPM signals that the protective gas pressure has fallen below the limit value.","None","0"
"12/09/2016 14:27:14","NA","NA","NA","NA","NA","NA","NA","NA","NA","1"
"12/09/2016 14:27:14","NA","NA","NA","NA","NA","NA","NA","NA","NA","1"
"12/09/2016 14:27:14","NA","NA","NA","NA","NA","NA","NA","NA","NA","1"
"12/09/2016 14:27:14","NA","NA","NA","NA","NA","NA","NA","NA","NA","1"
"12/09/2016 14:27:14","NA","NA","NA","NA","NA","NA","NA","NA","NA","1"
"12/09/2016 14:27:14","NA","NA","NA","NA","NA","NA","NA","NA","NA","1"
"12/09/2016 14:27:14","NA","NA","NA","NA","NA","NA","NA","NA","NA","1"
"12/09/2016 14:27:14","NA","NA","NA","NA","NA","NA","NA","NA","NA","1"
"12/09/2016 14:27:14","NA","NA","NA","NA","NA","NA","NA","NA","NA","1"
"12/09/2016 14:27:14","NA","NA","NA","NA","NA","NA","NA","NA","NA","1"
"12/09/2016 14:27:14","NA","NA","NA","NA","NA","NA","NA","NA","NA","1"
"12/09/2016 14:27:14","NA","NA","NA","NA","NA","NA","NA","NA","NA","1"
"12/09/2016 14:27:15","NA","NA","NA","NA","NA","NA","NA","NA","NA","2"
"12/09/2016 14:27:15","NA","NA","NA","NA","NA","NA","NA","NA","NA","1"
"12/09/2016 14:27:15","NA","NA","NA","NA","NA","NA","NA","NA","NA","1"
"12/09/2016 14:27:15","NA","NA","NA","NA","NA","NA","NA","NA","NA","1"
"12/09/2016 14:27:15","NA","NA","NA","NA","NA","NA","NA","NA","NA","1"
"12/09/2016 14:27:15","NA","NA","NA","NA","NA","NA","NA","NA","NA","2"
"12/09/2016 14:27:15","NA","NA","NA","NA","NA","NA","NA","NA","NA","2"
"12/09/2016 14:27:15","NA","NA","NA","NA","NA","NA","NA","NA","NA","2"
"12/09/2016 14:27:15","NA","NA","NA","NA","NA","NA","NA","NA","NA","2"
"12/09/2016 14:27:15","NA","NA","NA","NA","NA","NA","NA","NA","NA","1"
"12/09/2016 14:27:15","NA","NA","NA","NA","NA","NA","NA","NA","NA","1"
"12/09/2016 14:27:15","NA","NA","NA","NA","NA","NA","NA","NA","NA","1"
"12/09/2016 14:27:15","NA","NA","NA","NA","NA","NA","NA","NA","NA","2"
"12/09/2016 14:27:16","NA","NA","NA","NA","NA","NA","NA","NA","NA","2"
"12/09/2016 14:27:16","NA","NA","NA","NA","NA","NA","NA","NA","NA","1"
"12/09/2016 14:27:16","NA","NA","NA","NA","NA","NA","NA","NA","NA","2"
"12/09/2016 14:27:16","NA","NA","NA","NA","NA","NA","NA","NA","NA","2"
"12/09/2016 14:27:16","NA","NA","NA","NA","NA","NA","NA","NA","NA","2"
"12/09/2016 14:27:16","NA","NA","NA","NA","NA","NA","NA","NA","NA","2"
"12/09/2016 14:27:16","NA","NA","NA","NA","NA","NA","NA","NA","NA","2"
"12/09/2016 14:27:16","NA","NA","NA","NA","NA","NA","NA","NA","NA","2"
"12/09/2016 14:27:16","NA","NA","NA","NA","NA","NA","NA","NA","NA","2"
"12/09/2016 14:27:16","NA","NA","NA","NA","NA","NA","NA","NA","NA","2"
"12/09/2016 14:27:16","NA","NA","NA","NA","NA","NA","NA","NA","NA","2"
"12/09/2016 14:27:16","NA","NA","NA","NA","NA","NA","NA","NA","NA","2"
"12/09/2016 14:27:16","NA","NA","NA","NA","NA","NA","NA","NA","NA","2"
"12/09/2016 14:27:17","NA","NA","NA","NA","NA","NA","NA","NA","NA","2"
"12/9/2016 14:27:17","2-001","21045","Process Management","12/9/2016 14:28:31","00:01:14","Restart","DCPU-PM: Whole weld cycle canceled due to a timeout","The currently running weld process has been canceled due to a timeout. An attached component didn't answered within the expected period of time.","Automatic mode","0"
"12/09/2016 14:28:32","NA","NA","NA","NA","NA","NA","NA","NA","NA","1"
"12/09/2016 14:28:34","NA","NA","NA","NA","NA","NA","NA","NA","NA","1"
"12/09/2016 14:28:36","NA","NA","NA","NA","NA","NA","NA","NA","NA","1"
"12/09/2016 14:28:38","NA","NA","NA","NA","NA","NA","NA","NA","NA","1"
"12/09/2016 14:28:39","NA","NA","NA","NA","NA","NA","NA","NA","NA","1"
"12/09/2016 14:28:41","NA","NA","NA","NA","NA","NA","NA","NA","NA","1"
"12/09/2016 14:28:43","NA","NA","NA","NA","NA","NA","NA","NA","NA","1"
"12/09/2016 14:28:45","NA","NA","NA","NA","NA","NA","NA","NA","NA","1"
"12/09/2016 14:28:46","NA","NA","NA","NA","NA","NA","NA","NA","NA","2"
"12/09/2016 14:28:48","NA","NA","NA","NA","NA","NA","NA","NA","NA","2"
"12/09/2016 14:28:50","NA","NA","NA","NA","NA","NA","NA","NA","NA","1"
"12/09/2016 14:28:52","NA","NA","NA","NA","NA","NA","NA","NA","NA","1"
"12/09/2016 14:28:54","NA","NA","NA","NA","NA","NA","NA","NA","NA","1"
"12/09/2016 14:28:55","NA","NA","NA","NA","NA","NA","NA","NA","NA","1"
"12/09/2016 14:28:57","NA","NA","NA","NA","NA","NA","NA","NA","NA","2"
"12/09/2016 14:28:59","NA","NA","NA","NA","NA","NA","NA","NA","NA","2"
"12/09/2016 14:29:01","NA","NA","NA","NA","NA","NA","NA","NA","NA","1"
"12/09/2016 14:29:02","NA","NA","NA","NA","NA","NA","NA","NA","NA","1"
"12/09/2016 14:29:04","NA","NA","NA","NA","NA","NA","NA","NA","NA","1"
"12/09/2016 14:29:06","NA","NA","NA","NA","NA","NA","NA","NA","NA","2"
"12/09/2016 14:29:08","NA","NA","NA","NA","NA","NA","NA","NA","NA","2"
"12/09/2016 14:29:09","NA","NA","NA","NA","NA","NA","NA","NA","NA","2"
"12/09/2016 14:29:11","NA","NA","NA","NA","NA","NA","NA","NA","NA","1"
"12/09/2016 14:29:13","NA","NA","NA","NA","NA","NA","NA","NA","NA","1"
"12/09/2016 14:29:15","NA","NA","NA","NA","NA","NA","NA","NA","NA","2"
"12/09/2016 14:29:17","NA","NA","NA","NA","NA","NA","NA","NA","NA","2"
"12/09/2016 14:29:18","NA","NA","NA","NA","NA","NA","NA","NA","NA","2"
"12/09/2016 14:29:20","NA","NA","NA","NA","NA","NA","NA","NA","NA","2"
"12/09/2016 14:29:22","NA","NA","NA","NA","NA","NA","NA","NA","NA","2"
"12/09/2016 14:29:24","NA","NA","NA","NA","NA","NA","NA","NA","NA","2"
"12/09/2016 14:29:25","NA","NA","NA","NA","NA","NA","NA","NA","NA","2"
"12/09/2016 14:29:27","NA","NA","NA","NA","NA","NA","NA","NA","NA","2"
"12/09/2016 14:29:29","NA","NA","NA","NA","NA","NA","NA","NA","NA","2"
"12/09/2016 14:29:31","NA","NA","NA","NA","NA","NA","NA","NA","NA","2"
"12/09/2016 14:29:33","NA","NA","NA","NA","NA","NA","NA","NA","NA","2"
"12/9/2016 14:29:33","","20112","Process Management","12/9/2016 14:29:35","00:00:02","Self resetted","CPM: Pressure monitor protective gas","The CPM signals that the protective gas pressure has fallen below the limit value.","None","0"
"12/09/2016 14:29:34","NA","NA","NA","NA","NA","NA","NA","NA","NA","1"
"12/09/2016 14:29:34","NA","NA","NA","NA","NA","NA","NA","NA","NA","1"
"12/09/2016 14:29:34","NA","NA","NA","NA","NA","NA","NA","NA","NA","2"
"12/09/2016 14:29:34","NA","NA","NA","NA","NA","NA","NA","NA","NA","1"
"12/09/2016 14:29:34","NA","NA","NA","NA","NA","NA","NA","NA","NA","1"
"12/09/2016 14:29:34","NA","NA","NA","NA","NA","NA","NA","NA","NA","1"
"12/09/2016 14:29:34","NA","NA","NA","NA","NA","NA","NA","NA","NA","1"
"12/09/2016 14:29:34","NA","NA","NA","NA","NA","NA","NA","NA","NA","1"
"12/09/2016 14:29:34","NA","NA","NA","NA","NA","NA","NA","NA","NA","1"
"12/09/2016 14:29:34","NA","NA","NA","NA","NA","NA","NA","NA","NA","2"
"12/09/2016 14:29:34","NA","NA","NA","NA","NA","NA","NA","NA","NA","2"
"12/09/2016 14:29:34","NA","NA","NA","NA","NA","NA","NA","NA","NA","2"
"12/09/2016 14:29:34","NA","NA","NA","NA","NA","NA","NA","NA","NA","1"
"12/09/2016 14:29:34","NA","NA","NA","NA","NA","NA","NA","NA","NA","1"
"12/09/2016 14:29:34","NA","NA","NA","NA","NA","NA","NA","NA","NA","2"
"12/09/2016 14:29:34","NA","NA","NA","NA","NA","NA","NA","NA","NA","2"
"12/09/2016 14:29:34","NA","NA","NA","NA","NA","NA","NA","NA","NA","2"
"12/09/2016 14:29:34","NA","NA","NA","NA","NA","NA","NA","NA","NA","1"
"12/09/2016 14:29:33","NA","NA","NA","NA","NA","NA","NA","NA","NA","1"
"12/09/2016 14:29:33","NA","NA","NA","NA","NA","NA","NA","NA","NA","2"
"12/09/2016 14:29:33","NA","NA","NA","NA","NA","NA","NA","NA","NA","2"
"12/09/2016 14:29:33","NA","NA","NA","NA","NA","NA","NA","NA","NA","2"
"12/09/2016 14:29:33","NA","NA","NA","NA","NA","NA","NA","NA","NA","2"
"12/09/2016 14:29:33","NA","NA","NA","NA","NA","NA","NA","NA","NA","1"
"12/09/2016 14:29:33","NA","NA","NA","NA","NA","NA","NA","NA","NA","2"
"12/09/2016 14:29:33","NA","NA","NA","NA","NA","NA","NA","NA","NA","2"
"12/09/2016 14:29:33","NA","NA","NA","NA","NA","NA","NA","NA","NA","1"
"12/09/2016 14:29:33","NA","NA","NA","NA","NA","NA","NA","NA","NA","2"
"12/09/2016 14:29:33","NA","NA","NA","NA","NA","NA","NA","NA","NA","1"
"12/09/2016 14:29:33","NA","NA","NA","NA","NA","NA","NA","NA","NA","2"
"12/09/2016 14:29:33","NA","NA","NA","NA","NA","NA","NA","NA","NA","2"
"12/09/2016 14:29:33","NA","NA","NA","NA","NA","NA","NA","NA","NA","2"
"12/09/2016 14:29:33","NA","NA","NA","NA","NA","NA","NA","NA","NA","2"
"12/09/2016 14:29:33","NA","NA","NA","NA","NA","NA","NA","NA","NA","2"
"12/09/2016 14:29:33","NA","NA","NA","NA","NA","NA","NA","NA","NA","2"
"12/09/2016 14:29:33","NA","NA","NA","NA","NA","NA","NA","NA","NA","2"
"12/09/2016 14:29:33","NA","NA","NA","NA","NA","NA","NA","NA","NA","2"
"12/9/2016 14:29:33","2-001","21050","Process Management","12/9/2016 14:29:47","00:00:14","Restart","DCPU-PM: Weld head move start signal invalid during current operation state","A weld head move start signal has been set with the weld unit being in an operation state that does not allow processing of start signals.","Not ready","0"
"12/09/2016 14:29:46","NA","NA","NA","NA","NA","NA","NA","NA","NA","1"
"12/09/2016 14:29:46","NA","NA","NA","NA","NA","NA","NA","NA","NA","1"
"12/09/2016 14:29:45","NA","NA","NA","NA","NA","NA","NA","NA","NA","1"
"12/09/2016 14:29:45","NA","NA","NA","NA","NA","NA","NA","NA","NA","1"
"12/09/2016 14:29:44","NA","NA","NA","NA","NA","NA","NA","NA","NA","1"
"12/09/2016 14:29:44","NA","NA","NA","NA","NA","NA","NA","NA","NA","2"
"12/09/2016 14:29:43","NA","NA","NA","NA","NA","NA","NA","NA","NA","1"
"12/09/2016 14:29:43","NA","NA","NA","NA","NA","NA","NA","NA","NA","2"
"12/09/2016 14:29:42","NA","NA","NA","NA","NA","NA","NA","NA","NA","1"
"12/09/2016 14:29:42","NA","NA","NA","NA","NA","NA","NA","NA","NA","1"
"12/09/2016 14:29:41","NA","NA","NA","NA","NA","NA","NA","NA","NA","2"
"12/09/2016 14:29:41","NA","NA","NA","NA","NA","NA","NA","NA","NA","2"
"12/09/2016 14:29:40","NA","NA","NA","NA","NA","NA","NA","NA","NA","1"
"12/09/2016 14:29:40","NA","NA","NA","NA","NA","NA","NA","NA","NA","1"
"12/09/2016 14:29:39","NA","NA","NA","NA","NA","NA","NA","NA","NA","2"
"12/09/2016 14:29:39","NA","NA","NA","NA","NA","NA","NA","NA","NA","2"
"12/09/2016 14:29:38","NA","NA","NA","NA","NA","NA","NA","NA","NA","2"
"12/09/2016 14:29:38","NA","NA","NA","NA","NA","NA","NA","NA","NA","2"
"12/09/2016 14:29:37","NA","NA","NA","NA","NA","NA","NA","NA","NA","2"
"12/09/2016 14:29:37","NA","NA","NA","NA","NA","NA","NA","NA","NA","1"
"12/09/2016 14:29:36","NA","NA","NA","NA","NA","NA","NA","NA","NA","1"
"12/09/2016 14:29:36","NA","NA","NA","NA","NA","NA","NA","NA","NA","2"
"12/09/2016 14:29:35","NA","NA","NA","NA","NA","NA","NA","NA","NA","2"
"12/09/2016 14:29:35","NA","NA","NA","NA","NA","NA","NA","NA","NA","2"
"12/09/2016 14:29:34","NA","NA","NA","NA","NA","NA","NA","NA","NA","2"
"12/09/2016 14:29:34","NA","NA","NA","NA","NA","NA","NA","NA","NA","2"
"12/09/2016 14:29:33","NA","NA","NA","NA","NA","NA","NA","NA","NA","2"
"12/09/2016 14:29:33","NA","NA","NA","NA","NA","NA","NA","NA","NA","2"
"12/09/2016 14:29:33","NA","NA","NA","NA","NA","NA","NA","NA","NA","2"
"12/9/2016 14:29:33","2-001","21065","Process Management","12/9/2016 14:29:47","00:00:14","Restart","DCPU-PM: Feed start signal invalid during current operation state","A feed start signal has been set with the weld unit being in an operation state that does not allow processing of start signals.","Not ready","0"
"12/09/2016 14:29:46","NA","NA","NA","NA","NA","NA","NA","NA","NA","1"
"12/09/2016 14:29:46","NA","NA","NA","NA","NA","NA","NA","NA","NA","1"
"12/09/2016 14:29:45","NA","NA","NA","NA","NA","NA","NA","NA","NA","1"
"12/09/2016 14:29:45","NA","NA","NA","NA","NA","NA","NA","NA","NA","1"
"12/09/2016 14:29:44","NA","NA","NA","NA","NA","NA","NA","NA","NA","1"
"12/09/2016 14:29:44","NA","NA","NA","NA","NA","NA","NA","NA","NA","1"
"12/09/2016 14:29:43","NA","NA","NA","NA","NA","NA","NA","NA","NA","1"
"12/09/2016 14:29:43","NA","NA","NA","NA","NA","NA","NA","NA","NA","2"
"12/09/2016 14:29:42","NA","NA","NA","NA","NA","NA","NA","NA","NA","2"
"12/09/2016 14:29:42","NA","NA","NA","NA","NA","NA","NA","NA","NA","2"
"12/09/2016 14:29:42","NA","NA","NA","NA","NA","NA","NA","NA","NA","1"
"12/09/2016 14:29:41","NA","NA","NA","NA","NA","NA","NA","NA","NA","1"
"12/09/2016 14:29:41","NA","NA","NA","NA","NA","NA","NA","NA","NA","1"
"12/09/2016 14:29:40","NA","NA","NA","NA","NA","NA","NA","NA","NA","2"
"12/09/2016 14:29:40","NA","NA","NA","NA","NA","NA","NA","NA","NA","2"
"12/09/2016 14:29:39","NA","NA","NA","NA","NA","NA","NA","NA","NA","2"
"12/09/2016 14:29:39","NA","NA","NA","NA","NA","NA","NA","NA","NA","2"
"12/09/2016 14:29:38","NA","NA","NA","NA","NA","NA","NA","NA","NA","1"
"12/09/2016 14:29:38","NA","NA","NA","NA","NA","NA","NA","NA","NA","2"
"12/09/2016 14:29:37","NA","NA","NA","NA","NA","NA","NA","NA","NA","1"
"12/09/2016 14:29:37","NA","NA","NA","NA","NA","NA","NA","NA","NA","2"
"12/09/2016 14:29:37","NA","NA","NA","NA","NA","NA","NA","NA","NA","2"
"12/09/2016 14:29:36","NA","NA","NA","NA","NA","NA","NA","NA","NA","1"
"12/09/2016 14:29:36","NA","NA","NA","NA","NA","NA","NA","NA","NA","1"
"12/09/2016 14:29:35","NA","NA","NA","NA","NA","NA","NA","NA","NA","2"
"12/09/2016 14:29:35","NA","NA","NA","NA","NA","NA","NA","NA","NA","1"
"12/09/2016 14:29:34","NA","NA","NA","NA","NA","NA","NA","NA","NA","2"
"12/09/2016 14:29:34","NA","NA","NA","NA","NA","NA","NA","NA","NA","2"
"12/09/2016 14:29:33","NA","NA","NA","NA","NA","NA","NA","NA","NA","2"
"12/09/2016 14:29:33","NA","NA","NA","NA","NA","NA","NA","NA","NA","2"
"12/09/2016 14:29:33","NA","NA","NA","NA","NA","NA","NA","NA","NA","2"
